order_id,order_date,customer_age,product_category,order_value,discount_applied,payment_method,delivery_time_days,customer_rating,order_status
1423,2024-10-06,49,Fashion,12451.79,Yes,Wallet,6,1.3,Cancelled
1424,2024-04-26,50,Sports,12728.92,No,UPI,1,2.5,Delivered
1425,2024-08-25,18,Home & Kitchen,11567.87,Yes,COD,4,4.0,Cancelled
1426,2024-10-18,54,Electronics,19544.6,No,COD,6,4.7,Delivered
1427,2024-03-24,25,Sports,10330.76,Yes,Wallet,6,3.5,Returned
1428,2024-09-05,55,Sports,10331.52,Yes,Wallet,4,3.5,Returned
1429,2024-07-08,43,Beauty,9640.35,Yes,Wallet,4,1.6,Returned
1430,2024-08-27,33,Fashion,3097.86,Yes,Wallet,6,4.8,Cancelled
1431,2024-10-10,55,Fashion,19124.19,Yes,Card,4,4.7,Delivered
1432,2024-05-11,65,Electronics,9444.11,No,COD,1,3.0,Delivered
1433,2024-05-19,22,Sports,10951.87,Yes,Card,6,4.1,Cancelled
1434,2024-11-27,36,Fashion,17422.5,Yes,COD,4,1.2,Cancelled
1435,2024-04-21,50,Fashion,15134.22,No,COD,4,4.1,Returned
1436,2024-11-19,56,Beauty,6221.72,Yes,Card,8,1.4,Returned
1437,2024-04-18,31,Home & Kitchen,19956.23,No,COD,7,4.6,Returned
1438,2024-03-23,38,Beauty,15244.41,Yes,Card,2,1.4,Cancelled
1439,2024-06-05,39,Sports,22984.18,No,UPI,10,2.2,Returned
1440,2024-12-22,39,Books,3855.17,Yes,Wallet,7,4.5,Cancelled
1441,2024-11-15,30,Home & Kitchen,9737.13,Yes,COD,6,1.8,Cancelled
1442,2024-05-29,53,Home & Kitchen,15535.45,Yes,UPI,6,3.0,Returned
1443,2024-05-22,37,Fashion,10580.14,Yes,Wallet,6,2.7,Delivered
1444,2024-04-08,22,Fashion,14738.24,Yes,Wallet,5,3.8,Delivered
1445,2024-06-21,21,Sports,22312.58,No,Card,10,1.7,Delivered
1446,2024-09-30,35,Sports,23872.17,No,Wallet,3,4.7,Returned
1447,2024-09-12,59,Fashion,3347.99,No,Card,1,1.4,Cancelled
1448,2024-07-10,43,Books,6380.35,No,UPI,6,2.7,Cancelled
1449,2024-08-26,45,Books,24366.19,Yes,UPI,5,1.9,Delivered
1450,2024-12-11,52,Home & Kitchen,15690.81,Yes,UPI,8,2.4,Returned
1451,2024-11-22,23,Home & Kitchen,20571.62,No,UPI,7,4.7,Returned
1452,2024-02-01,47,Books,9512.64,No,UPI,7,4.5,Delivered
1453,2024-07-14,35,Fashion,7992.87,No,COD,3,4.3,Returned
1454,2024-08-22,21,Electronics,5626.05,Yes,COD,4,4.2,Cancelled
1455,2024-12-07,56,Beauty,2626.38,No,COD,3,2.2,Cancelled
1456,2024-11-05,25,Electronics,10860.66,Yes,Card,10,4.6,Delivered
1457,2024-02-19,24,Electronics,21380.45,Yes,Card,4,2.8,Delivered
1458,2024-06-20,61,Sports,12592.17,Yes,UPI,8,1.2,Delivered
1459,2024-12-12,62,Electronics,18960.44,No,COD,6,2.0,Delivered
1460,2024-10-07,63,Books,23577.32,No,COD,1,3.7,Delivered
1461,2024-12-26,33,Home & Kitchen,21573.28,Yes,UPI,3,4.8,Returned
1462,2024-11-23,60,Sports,3035.21,No,Card,8,3.7,Delivered
1463,2024-04-28,22,Sports,1732.69,Yes,Wallet,1,3.5,Returned
1464,2024-07-12,38,Electronics,1645.41,Yes,UPI,1,2.8,Returned
1465,2024-12-14,22,Home & Kitchen,24422.57,Yes,UPI,9,4.7,Delivered
1466,2024-09-29,55,Books,9015.34,Yes,UPI,10,2.3,Delivered
1467,2024-10-20,27,Home & Kitchen,11851.27,No,UPI,7,3.8,Cancelled
1468,2024-08-01,57,Fashion,11322.12,No,Wallet,10,2.7,Returned
1469,2024-04-26,47,Home & Kitchen,2055.07,Yes,COD,7,1.3,Returned
1470,2024-10-24,39,Home & Kitchen,6138.25,No,Card,10,2.3,Cancelled
1471,2024-01-27,49,Fashion,15893.21,No,COD,4,2.1,Returned
1472,2024-07-18,60,Sports,17791.44,Yes,Wallet,2,1.7,Delivered
1473,2024-05-15,61,Beauty,5202.73,Yes,UPI,8,2.1,Returned
1474,2024-09-08,52,Fashion,5646.76,Yes,Wallet,5,2.2,Returned
1475,2024-05-03,24,Sports,1689.62,No,UPI,4,1.3,Returned
1476,2024-12-30,37,Home & Kitchen,6295.28,No,UPI,2,2.0,Cancelled
1477,2024-10-11,64,Fashion,4064.78,No,UPI,1,3.0,Delivered
1478,2024-02-19,45,Home & Kitchen,15418.26,No,COD,3,3.4,Returned
1479,2024-10-10,54,Sports,10922.29,No,COD,2,1.2,Cancelled
1480,2024-02-16,18,Beauty,18837.07,Yes,UPI,1,3.8,Returned
1481,2024-06-11,40,Beauty,18202.77,No,UPI,7,4.1,Cancelled
1482,2024-04-05,52,Electronics,17244.99,Yes,Card,1,2.2,Returned
1483,2024-12-07,35,Books,3220.63,Yes,Card,1,1.4,Returned
1484,2024-01-28,48,Home & Kitchen,626.92,No,Card,1,3.8,Delivered
1485,2024-02-21,22,Fashion,17614.73,No,Wallet,3,1.1,Delivered
1486,2024-08-15,25,Beauty,1163.33,Yes,Wallet,4,4.3,Returned
1487,2024-03-03,38,Beauty,14507.81,No,UPI,2,2.2,Returned
1488,2024-02-16,48,Home & Kitchen,24844.88,No,UPI,4,2.4,Returned
1489,2024-08-06,52,Home & Kitchen,13436.83,No,COD,9,1.7,Delivered
1490,2024-04-10,40,Home & Kitchen,17211.72,No,Wallet,2,4.9,Delivered
1491,2024-04-23,44,Fashion,2745.71,No,Card,1,2.7,Cancelled
1492,2024-11-13,64,Books,24878.45,No,Card,1,3.8,Cancelled
1493,2024-12-12,29,Beauty,20920.01,No,Card,8,2.2,Cancelled
1494,2024-07-01,65,Electronics,20721.52,No,Card,1,4.7,Cancelled
1495,2024-02-16,20,Sports,5590.79,Yes,UPI,7,1.4,Returned
1496,2024-03-08,50,Electronics,24590.36,No,Card,5,4.5,Returned
1497,2024-08-31,43,Fashion,13318.64,Yes,UPI,5,3.8,Returned
1498,2024-08-26,55,Beauty,20221.31,No,UPI,1,2.5,Cancelled
1499,2024-04-08,60,Books,8482.41,No,UPI,9,2.2,Returned
1500,2024-05-07,50,Sports,20993.99,Yes,Card,6,2.6,Cancelled
1501,2024-05-04,36,Electronics,18131.67,No,COD,3,4.7,Cancelled
1502,2024-03-10,56,Sports,14722.67,Yes,UPI,8,1.2,Delivered
1503,2024-11-19,59,Books,21143.38,No,UPI,8,2.0,Delivered
1504,2024-11-05,48,Home & Kitchen,11324.12,No,Card,4,4.1,Returned
1505,2024-06-04,62,Books,8750.39,Yes,COD,7,3.5,Delivered
1506,2024-02-09,37,Electronics,20366.37,Yes,Wallet,10,3.0,Delivered
1507,2024-06-13,40,Sports,2964.67,Yes,UPI,9,1.5,Returned
1508,2024-04-16,65,Beauty,2231.52,Yes,Card,7,4.2,Returned
1509,2024-01-17,36,Home & Kitchen,12296.19,No,Card,3,4.3,Cancelled
1510,2024-12-13,43,Books,15265.99,No,UPI,6,3.8,Cancelled
1511,2024-12-29,58,Books,519.22,Yes,Card,6,5.0,Cancelled
1512,2024-02-13,34,Books,24999.0,Yes,COD,10,2.6,Cancelled
1513,2024-04-05,27,Fashion,19783.95,Yes,COD,8,4.0,Cancelled
1514,2024-06-02,50,Books,5573.77,No,UPI,9,3.2,Returned
1515,2024-10-14,36,Electronics,23800.73,No,COD,5,2.9,Returned
1516,2024-03-08,31,Electronics,23887.0,Yes,COD,5,2.8,Delivered
1517,2024-07-09,25,Books,1776.2,Yes,COD,5,3.5,Returned
1518,2024-05-30,42,Sports,3262.87,Yes,Card,8,2.8,Returned
1519,2024-08-19,30,Beauty,5108.9,Yes,COD,5,1.8,Delivered
1520,2024-11-30,39,Sports,12847.31,No,UPI,3,2.4,Cancelled
1521,2024-03-31,29,Fashion,12422.09,Yes,Card,9,1.5,Delivered
1522,2024-06-14,40,Home & Kitchen,3950.69,No,COD,10,1.1,Returned
1523,2024-04-30,58,Books,21317.34,No,Card,7,3.5,Cancelled
1524,2024-11-16,54,Electronics,7481.65,No,Wallet,7,4.7,Delivered
1525,2024-12-11,29,Beauty,23722.04,No,COD,6,2.0,Cancelled
1526,2024-07-04,29,Electronics,5488.43,Yes,Wallet,1,2.2,Returned
1527,2024-10-03,31,Books,5596.69,Yes,COD,7,2.1,Returned
1528,2024-04-05,35,Fashion,23075.44,Yes,COD,1,2.6,Returned
1529,2024-10-08,61,Fashion,14371.04,Yes,Wallet,4,4.2,Delivered
1530,2024-09-30,43,Books,3112.55,No,UPI,2,3.7,Cancelled
1531,2024-07-11,26,Fashion,14959.05,Yes,UPI,6,3.0,Returned
1532,2024-04-24,34,Home & Kitchen,22949.68,Yes,UPI,9,2.0,Returned
1533,2024-12-10,34,Electronics,15029.57,No,UPI,7,1.1,Returned
1534,2024-11-18,63,Electronics,5009.07,No,Card,5,4.8,Cancelled
1535,2024-05-06,62,Electronics,4365.04,No,COD,8,1.2,Delivered
1536,2024-08-04,31,Beauty,6910.14,Yes,UPI,2,3.6,Cancelled
1537,2024-06-25,33,Electronics,4744.38,No,Card,5,1.7,Returned
1538,2024-11-01,65,Home & Kitchen,22711.3,No,COD,6,2.0,Returned
1539,2024-07-07,20,Sports,22695.61,Yes,Wallet,8,4.4,Returned
1540,2024-03-26,34,Beauty,19849.31,No,Wallet,9,1.9,Returned
1541,2024-02-09,36,Sports,5054.59,No,COD,5,3.5,Cancelled
1542,2024-06-01,24,Books,10783.63,No,COD,1,3.1,Delivered
1543,2024-01-17,24,Books,2482.97,Yes,COD,2,3.4,Returned
1544,2024-06-18,40,Sports,14246.64,Yes,COD,3,2.2,Delivered
1545,2024-07-03,60,Fashion,17024.4,No,COD,6,3.0,Returned
1546,2024-09-24,20,Electronics,24519.56,No,Wallet,3,1.8,Delivered
1547,2024-06-04,31,Beauty,4144.71,No,Wallet,1,2.2,Returned
1548,2024-05-29,30,Sports,14691.64,No,UPI,8,4.6,Delivered
1549,2024-03-29,48,Home & Kitchen,9389.06,No,Wallet,9,4.8,Returned
1550,2024-12-04,57,Home & Kitchen,10487.35,Yes,COD,1,3.9,Delivered
1551,2024-07-08,33,Fashion,9319.15,No,UPI,4,2.0,Returned
1552,2024-08-11,27,Sports,21652.95,No,Wallet,2,1.4,Cancelled
1553,2024-06-20,49,Electronics,24956.63,No,Wallet,10,3.7,Cancelled
1554,2024-01-28,54,Electronics,18507.87,Yes,Card,1,1.7,Cancelled
1555,2024-11-27,51,Fashion,7509.51,No,Wallet,2,3.4,Cancelled
1556,2024-04-27,53,Sports,18691.07,No,Card,2,3.2,Delivered
1557,2024-07-08,33,Sports,21455.89,No,COD,3,2.6,Cancelled
1558,2024-08-22,46,Electronics,19667.02,No,COD,6,3.5,Returned
1559,2024-07-20,57,Books,15929.44,Yes,Card,7,3.4,Cancelled
1560,2024-07-30,63,Books,24265.65,Yes,Wallet,8,2.0,Delivered
1561,2024-12-28,49,Electronics,16238.87,No,COD,4,1.9,Returned
1562,2024-05-30,43,Beauty,17804.63,Yes,Wallet,5,1.7,Delivered
1563,2024-03-19,31,Beauty,4256.89,No,COD,9,1.1,Cancelled
1564,2024-09-01,31,Beauty,17346.63,Yes,UPI,1,4.2,Returned
1565,2024-05-19,51,Fashion,7788.23,Yes,Card,1,1.0,Delivered
1566,2024-04-19,30,Home & Kitchen,8048.7,No,Card,2,1.0,Cancelled
1567,2024-10-28,30,Beauty,24231.87,No,Card,10,3.5,Cancelled
1568,2024-03-18,64,Electronics,6346.35,No,Wallet,3,2.2,Delivered
1569,2024-05-14,30,Home & Kitchen,9315.87,No,UPI,3,5.0,Delivered
1570,2024-09-01,48,Beauty,3800.85,No,UPI,1,3.4,Cancelled
1571,2024-05-14,24,Home & Kitchen,4076.9,Yes,UPI,4,3.3,Delivered
1572,2024-11-09,35,Electronics,23181.12,Yes,COD,5,3.9,Cancelled
1573,2024-09-15,49,Beauty,5484.09,Yes,Card,3,4.5,Cancelled
1574,2024-02-06,57,Fashion,18616.6,Yes,UPI,3,1.2,Delivered
1575,2024-06-11,24,Electronics,17572.6,No,UPI,5,3.7,Delivered
1576,2024-05-18,37,Sports,12815.89,No,Wallet,1,1.9,Cancelled
1577,2024-08-01,23,Fashion,1282.5,No,UPI,8,3.9,Returned
1578,2024-03-01,37,Home & Kitchen,22722.29,Yes,Wallet,2,1.4,Cancelled
1579,2024-01-13,22,Fashion,21043.9,No,COD,10,4.1,Returned
1580,2024-02-04,46,Beauty,13652.79,Yes,COD,10,1.6,Cancelled
1581,2024-04-30,61,Beauty,6407.3,Yes,UPI,4,1.2,Cancelled
1582,2024-03-24,49,Books,4574.89,Yes,Card,3,2.0,Delivered
1583,2024-03-28,37,Home & Kitchen,23737.66,Yes,Card,5,1.1,Cancelled
1584,2024-06-14,59,Beauty,4797.42,No,COD,6,4.1,Delivered
1585,2024-12-25,53,Sports,22235.09,No,Wallet,1,2.1,Delivered
1586,2024-03-09,61,Fashion,19643.72,Yes,Card,5,3.6,Returned
1587,2024-07-15,54,Electronics,8287.42,No,COD,7,4.8,Returned
1588,2024-09-30,26,Home & Kitchen,22871.52,No,COD,1,3.7,Delivered
1589,2024-07-08,42,Sports,20270.96,No,Card,7,2.4,Cancelled
1590,2024-07-28,40,Books,16329.14,Yes,Card,1,3.6,Cancelled
1591,2024-03-16,60,Beauty,4696.77,Yes,UPI,7,2.3,Cancelled
1592,2024-05-07,61,Electronics,11944.37,No,UPI,9,1.9,Delivered
1593,2024-04-27,24,Electronics,9999.18,No,COD,1,3.8,Returned
1594,2024-08-16,19,Sports,2638.44,Yes,UPI,10,4.9,Returned
1595,2024-05-09,27,Home & Kitchen,22817.58,Yes,COD,8,3.0,Delivered
1596,2024-04-09,18,Fashion,8337.17,No,Card,6,2.6,Returned
1597,2024-08-05,64,Sports,17116.73,Yes,Wallet,7,2.1,Cancelled
1598,2024-07-10,21,Beauty,10709.58,Yes,Card,10,1.9,Cancelled
1599,2024-11-24,56,Sports,2425.43,Yes,UPI,10,3.2,Cancelled
1600,2024-08-14,28,Beauty,4656.59,No,COD,4,1.1,Delivered
1601,2024-02-20,59,Fashion,21487.23,No,UPI,8,4.1,Cancelled
1602,2024-12-20,62,Books,12762.0,Yes,Card,2,3.9,Cancelled
1603,2024-08-09,59,Sports,20555.21,No,Card,2,3.3,Delivered
1604,2024-01-24,23,Sports,16666.74,No,Wallet,1,3.4,Cancelled
1605,2024-03-29,50,Books,3603.59,Yes,UPI,10,2.7,Returned
1606,2024-03-14,48,Sports,7412.03,No,Wallet,3,4.1,Returned
1607,2024-10-11,45,Electronics,9203.66,Yes,UPI,10,2.9,Returned
1608,2024-03-25,33,Books,4112.19,Yes,Card,6,1.1,Returned
1609,2024-03-31,46,Electronics,660.47,Yes,COD,2,3.6,Delivered
1610,2024-03-17,31,Electronics,21935.45,No,Wallet,5,1.2,Cancelled
1611,2024-01-06,18,Beauty,21337.86,No,Card,5,4.1,Returned
1612,2024-05-24,64,Home & Kitchen,21035.21,Yes,COD,5,4.0,Returned
1613,2024-01-18,34,Home & Kitchen,6347.16,Yes,UPI,1,4.7,Cancelled
1614,2024-12-04,27,Home & Kitchen,11723.84,Yes,UPI,5,1.4,Returned
1615,2024-09-15,45,Books,10205.94,Yes,COD,1,3.3,Delivered
1616,2024-05-07,40,Books,13386.26,Yes,COD,3,2.2,Returned
1617,2024-08-31,43,Fashion,23911.32,Yes,COD,7,4.8,Delivered
1618,2024-12-15,61,Home & Kitchen,19327.78,No,UPI,10,4.5,Cancelled
1619,2024-02-03,18,Electronics,19236.71,No,UPI,3,3.5,Cancelled
1620,2024-07-25,31,Fashion,19625.34,Yes,UPI,8,4.7,Cancelled
1621,2024-11-23,19,Sports,12354.31,No,Card,4,1.1,Returned
1622,2024-01-25,32,Books,12594.39,Yes,Wallet,4,3.0,Returned
1623,2024-08-02,52,Beauty,12716.86,Yes,COD,10,2.2,Returned
1624,2024-02-18,55,Home & Kitchen,14714.78,Yes,Wallet,6,3.6,Returned
1625,2024-05-24,27,Electronics,4111.08,Yes,Wallet,6,5.0,Returned
1626,2024-02-22,19,Beauty,21329.61,Yes,UPI,4,3.6,Delivered
1627,2024-09-04,65,Fashion,17845.04,Yes,UPI,2,4.5,Cancelled
1628,2024-04-14,60,Sports,3791.72,No,UPI,8,3.5,Returned
1629,2024-04-07,52,Beauty,22857.89,Yes,Wallet,4,4.0,Cancelled
1630,2024-08-31,61,Fashion,13703.08,Yes,Card,10,4.8,Delivered
1631,2024-12-18,22,Books,20213.16,No,COD,5,4.3,Returned
1632,2024-04-27,20,Electronics,15761.22,No,Card,5,3.1,Returned
1633,2024-06-17,23,Sports,9612.17,No,Wallet,2,3.6,Returned
1634,2024-03-25,29,Books,4638.08,Yes,COD,10,4.3,Cancelled
1635,2024-10-12,32,Home & Kitchen,1578.81,No,COD,1,1.8,Returned
1636,2024-04-08,56,Sports,14330.81,Yes,Wallet,9,2.2,Cancelled
1637,2024-12-15,34,Sports,5102.15,No,Wallet,5,1.7,Delivered
1638,2024-08-03,19,Beauty,24061.95,Yes,COD,5,2.3,Cancelled
1639,2024-12-24,35,Fashion,7794.7,No,COD,1,2.1,Cancelled
1640,2024-11-04,54,Electronics,5838.54,Yes,Wallet,9,2.4,Returned
1641,2024-11-18,61,Home & Kitchen,23761.06,No,UPI,3,4.1,Returned
1642,2024-01-11,34,Books,18488.06,Yes,Wallet,6,1.5,Cancelled
1643,2024-11-11,50,Fashion,552.51,Yes,UPI,5,4.2,Cancelled
1644,2024-03-13,27,Books,7615.14,No,COD,8,4.0,Cancelled
1645,2024-06-06,21,Sports,10206.64,Yes,COD,1,4.4,Returned
1646,2024-10-10,49,Sports,6387.24,Yes,COD,9,3.1,Cancelled
1647,2024-01-09,50,Sports,9475.04,No,UPI,6,1.0,Returned
1648,2024-01-17,65,Sports,7399.82,Yes,Wallet,1,4.9,Returned
1649,2024-09-18,31,Electronics,16929.96,No,COD,9,4.2,Returned
1650,2024-05-26,50,Sports,18951.71,Yes,Card,5,1.5,Delivered
1651,2024-05-01,64,Electronics,15156.51,Yes,Wallet,9,2.7,Delivered
1652,2024-04-12,42,Fashion,11159.79,No,Wallet,8,3.6,Returned
1653,2024-10-04,40,Books,11946.79,Yes,Wallet,2,1.7,Delivered
1654,2024-11-14,22,Beauty,8268.46,Yes,Wallet,5,2.0,Returned
1655,2024-01-09,45,Electronics,14085.07,No,COD,7,1.5,Delivered
1656,2024-07-20,20,Beauty,13690.71,No,UPI,8,2.3,Returned
1657,2024-07-19,27,Electronics,12918.72,Yes,UPI,9,4.1,Delivered
1658,2024-08-04,54,Beauty,15045.36,Yes,Wallet,7,3.3,Delivered
1659,2024-10-17,42,Books,5963.46,Yes,Card,4,2.7,Cancelled
1660,2024-07-12,40,Home & Kitchen,13588.85,Yes,COD,3,4.3,Returned
1661,2024-10-26,21,Sports,2966.44,No,Wallet,7,2.1,Returned
1662,2024-10-30,46,Sports,9673.49,Yes,COD,1,1.5,Returned
1663,2024-07-26,48,Sports,13478.33,Yes,Card,7,4.6,Delivered
1664,2024-11-21,55,Fashion,9024.65,Yes,Card,4,1.9,Returned
1665,2024-03-04,29,Books,2358.88,Yes,COD,1,2.9,Cancelled
1666,2024-10-05,28,Fashion,9271.52,Yes,Card,6,2.2,Delivered
1667,2024-06-02,40,Fashion,5276.67,Yes,Card,4,1.0,Returned
1668,2024-04-21,31,Sports,22855.01,Yes,UPI,10,4.5,Delivered
1669,2024-04-29,43,Sports,2519.24,No,Card,9,4.8,Delivered
1670,2024-02-10,49,Fashion,8396.68,Yes,UPI,9,1.7,Cancelled
1671,2024-07-12,35,Fashion,4214.12,Yes,Wallet,6,3.4,Delivered
1672,2024-01-21,40,Electronics,7475.45,No,Wallet,1,5.0,Cancelled
1673,2024-02-22,25,Sports,23987.65,No,UPI,7,1.1,Returned
1674,2024-03-07,34,Sports,5853.28,No,COD,2,3.2,Cancelled
1675,2024-01-28,19,Home & Kitchen,17937.05,No,COD,4,1.2,Returned
1676,2024-12-12,42,Home & Kitchen,24713.38,No,Card,9,4.3,Cancelled
1677,2024-12-02,48,Fashion,10986.9,Yes,Wallet,3,1.9,Delivered
1678,2024-09-06,26,Fashion,24313.01,No,COD,3,2.1,Cancelled
1679,2024-11-15,41,Fashion,11184.91,No,COD,2,1.1,Cancelled
1680,2024-01-17,38,Sports,455.33,Yes,COD,7,2.5,Delivered
1681,2024-01-14,34,Sports,24465.07,Yes,Wallet,4,4.4,Returned
1682,2024-04-06,19,Fashion,21963.46,Yes,Wallet,3,3.6,Delivered
1683,2024-07-31,29,Books,17816.36,Yes,Wallet,9,4.4,Cancelled
1684,2024-02-01,32,Electronics,19102.9,Yes,Card,8,1.8,Returned
1685,2024-02-16,38,Fashion,24764.79,Yes,UPI,6,1.2,Cancelled
1686,2024-09-26,37,Electronics,9738.03,No,UPI,1,2.2,Cancelled
1687,2024-09-08,63,Beauty,11529.43,No,COD,5,3.0,Delivered
1688,2024-08-21,42,Beauty,20495.96,Yes,COD,9,1.1,Delivered
1689,2024-06-13,58,Home & Kitchen,15428.03,No,COD,9,3.3,Delivered
1690,2024-09-28,62,Fashion,21981.58,Yes,Card,4,4.4,Cancelled
1691,2024-10-09,63,Electronics,24016.13,No,Card,4,2.7,Delivered
1692,2024-09-11,47,Beauty,14095.12,Yes,UPI,2,4.5,Returned
1693,2024-02-09,35,Beauty,13406.54,No,UPI,6,4.2,Delivered
1694,2024-09-03,23,Sports,21459.37,No,Wallet,3,4.8,Cancelled
1695,2024-12-04,18,Home & Kitchen,24523.73,Yes,Wallet,10,4.3,Cancelled
1696,2024-04-28,52,Books,6433.73,Yes,Card,4,1.8,Cancelled
1697,2024-09-19,43,Sports,17310.6,No,Card,10,2.3,Returned
1698,2024-08-01,33,Beauty,16182.21,No,Card,2,1.4,Returned
1699,2024-06-01,45,Beauty,19229.04,No,COD,8,1.9,Returned
1700,2024-12-31,44,Home & Kitchen,4862.84,No,UPI,2,3.8,Cancelled
1701,2024-10-21,60,Electronics,21011.1,Yes,COD,3,1.4,Returned
1702,2024-07-02,56,Sports,2749.12,No,Card,7,2.5,Delivered
1703,2024-01-04,53,Beauty,16041.76,Yes,COD,6,3.4,Cancelled
1704,2024-01-21,23,Beauty,16107.42,Yes,Wallet,7,2.9,Cancelled
1705,2024-06-01,35,Home & Kitchen,8157.52,Yes,UPI,4,2.2,Returned
1706,2024-08-19,53,Electronics,5092.57,No,UPI,3,4.4,Returned
1707,2024-06-06,40,Electronics,21911.95,No,Wallet,5,5.0,Returned
1708,2024-02-21,40,Fashion,18207.73,Yes,COD,7,1.5,Returned
1709,2024-11-30,54,Home & Kitchen,4985.48,No,UPI,3,1.8,Returned
1710,2024-03-01,59,Home & Kitchen,4841.51,Yes,COD,2,3.4,Returned
1711,2024-06-09,29,Books,15174.15,Yes,UPI,5,1.2,Returned
1712,2024-07-08,60,Home & Kitchen,11787.33,Yes,COD,9,3.1,Returned
1713,2024-06-02,50,Electronics,16715.44,No,Card,2,4.5,Returned
1714,2024-02-09,53,Home & Kitchen,5126.04,No,UPI,9,2.5,Cancelled
1715,2024-01-13,21,Fashion,21944.5,Yes,UPI,1,3.6,Cancelled
1716,2024-02-11,52,Fashion,3157.68,No,Card,8,1.2,Returned
1717,2024-10-13,34,Electronics,16986.43,No,Card,10,4.5,Returned
1718,2024-07-17,40,Books,24509.52,No,COD,5,4.8,Cancelled
1719,2024-10-13,38,Electronics,18879.84,No,UPI,9,3.5,Delivered
1720,2024-08-23,19,Home & Kitchen,9460.74,No,COD,1,1.7,Cancelled
1721,2024-10-18,24,Sports,18756.91,No,Card,3,1.4,Returned
1722,2024-01-12,20,Sports,8497.41,No,COD,2,4.8,Returned
1723,2024-01-04,64,Sports,18490.21,Yes,Card,5,1.6,Delivered
1724,2024-12-03,52,Beauty,15879.41,No,COD,5,1.9,Returned
1725,2024-02-01,38,Beauty,2119.25,Yes,Card,6,1.4,Cancelled
1726,2024-10-26,26,Beauty,24607.57,Yes,Wallet,8,1.3,Returned
1727,2024-08-16,47,Beauty,23953.95,No,COD,4,3.9,Delivered
1728,2024-04-08,24,Electronics,21467.03,Yes,UPI,10,5.0,Cancelled
1729,2024-03-07,18,Electronics,1797.48,No,COD,2,1.7,Cancelled
1730,2024-09-22,60,Sports,19107.03,No,COD,1,3.2,Delivered
1731,2024-03-03,31,Home & Kitchen,11766.04,Yes,UPI,5,2.3,Cancelled
1732,2024-03-21,19,Books,15546.92,No,COD,4,2.7,Returned
1733,2024-04-16,62,Books,1368.58,Yes,COD,4,1.9,Cancelled
1734,2024-11-16,38,Electronics,19143.51,No,Card,9,3.2,Cancelled
1735,2024-01-17,26,Electronics,16037.65,Yes,Card,7,1.2,Delivered
1736,2024-03-02,31,Electronics,14803.99,Yes,UPI,7,1.0,Returned
1737,2024-07-01,47,Books,15859.59,Yes,Card,8,1.5,Delivered
1738,2024-10-17,61,Beauty,17112.03,Yes,Wallet,9,3.6,Delivered
1739,2024-12-06,48,Electronics,12933.63,Yes,UPI,4,4.3,Cancelled
1740,2024-03-29,26,Electronics,8523.29,No,COD,4,4.6,Returned
1741,2024-10-14,30,Fashion,23049.25,Yes,UPI,8,4.8,Returned
1742,2024-09-29,42,Sports,780.22,No,Card,2,1.6,Delivered
1743,2024-04-20,65,Fashion,14229.55,No,Wallet,5,2.7,Delivered
1744,2024-04-14,59,Fashion,16201.89,Yes,Card,9,4.4,Delivered
1745,2024-09-11,49,Beauty,10413.14,Yes,UPI,3,4.6,Cancelled
1746,2024-08-31,61,Sports,12375.37,No,Card,2,3.3,Returned
1747,2024-10-02,46,Home & Kitchen,22675.92,No,Card,7,2.7,Cancelled
1748,2024-12-06,63,Home & Kitchen,5520.79,No,Wallet,3,1.2,Cancelled
1749,2024-07-23,34,Home & Kitchen,22883.86,No,UPI,6,4.0,Returned
1750,2024-12-27,59,Electronics,4046.27,No,Wallet,4,1.2,Delivered
1751,2024-08-03,50,Electronics,7054.27,No,COD,1,4.6,Returned
1752,2024-03-22,29,Beauty,24060.52,No,Wallet,1,4.7,Delivered
1753,2024-12-06,20,Electronics,9384.44,No,COD,2,3.4,Cancelled
1754,2024-12-02,38,Books,12038.71,Yes,COD,3,1.1,Returned
1755,2024-07-13,64,Sports,14872.33,No,Card,6,5.0,Cancelled
1756,2024-02-15,37,Beauty,8912.41,Yes,Wallet,1,3.4,Returned
1757,2024-09-21,23,Books,14613.9,Yes,Card,9,2.0,Cancelled
1758,2024-06-09,60,Books,14352.13,Yes,COD,3,3.6,Delivered
1759,2024-03-19,49,Home & Kitchen,819.41,No,COD,6,3.2,Cancelled
1760,2024-04-23,38,Fashion,18573.97,Yes,UPI,3,2.2,Returned
1761,2024-10-27,24,Electronics,14309.95,No,UPI,4,1.7,Returned
1762,2024-02-03,26,Electronics,2639.91,No,COD,10,4.4,Cancelled
1763,2024-02-05,53,Books,24235.95,No,Card,6,3.2,Returned
1764,2024-03-27,49,Electronics,4379.25,Yes,Wallet,2,3.8,Delivered
1765,2024-07-05,60,Electronics,21346.12,Yes,UPI,4,2.3,Cancelled
1766,2024-06-05,45,Sports,23158.45,No,Wallet,7,2.0,Delivered
1767,2024-01-23,19,Sports,11678.71,Yes,Wallet,10,3.6,Cancelled
1768,2024-02-12,39,Fashion,22551.74,No,Wallet,2,3.5,Delivered
1769,2024-05-11,50,Books,4279.15,Yes,Card,2,1.0,Returned
1770,2024-10-02,48,Home & Kitchen,11899.04,Yes,Wallet,9,3.4,Returned
1771,2024-11-08,38,Home & Kitchen,18824.47,No,Wallet,1,2.8,Delivered
1772,2024-04-02,59,Books,17514.41,Yes,UPI,1,1.2,Delivered
